text,label
فهمنا انك عم بتتمنى على وليد بك عدم التدخل بالقضاء بس ما خبرتنا كيف عرفت انو الأدلة واضحة عند القاضي؟ ,normal
منافق جبران باسيل,abusive
طز بهيك اوطان حكامها عملاء طز بحكام العرب من المحيط الى الخليج,abusive
اي قصف رقبتك انشالله ياحمار قول امين هيدا تاج راسك انت ومعلمينك يا بجم,abusive
هل تعلم يا عزيزي ان اي شخص يستعمل كلمة فينيقيا للدلالة على لبنان هو حمار معبا ببنطلون,abusive
ولك والله انتو زلم التواصل الأجتماعي و اصحاب قتلات على الأرض بس ما من رد عليكن منعرفكن موجوعين ,normal
تحدث جبران باسيل عن عار تاريخي سيلحق بجامعة العهر العربي بسبب الإصرار على عدم حضور نظام حيوان الشام لِما يسمى قمة بيروت,abusive
المدن جبران باسيل مندوب مبيعات سوري,normal
جبران باسيل قلق من الخرق الاسرائيلي اليومي ل استقلالهم وسيادتهم ولكن لم ترف عينه من محاولة عصابة السفاح تفجير مساجد في طرابلس,normal
جبران باسيل هو كلب نابح للإيرانيين ولا تهمه مصلحة لبنان مثله مثل رئيسه ميشيل عون,abusive
علمانية بشار الأسد تجيز له حسب جبران باسيل أن يبقى ويستمر ويصالحه العالم ولو فوق مناجم الجماجم,normal
اذا جرابيع الضاحيه هنن اشرف الناس طز بهيك ناس وطز بشرفهم,hate
عم تحكي جد سؤال فيه مناصفة طائفية بالنتائج لحتى ما حطوا النتايج بالجارور,normal
كلامك حق ,normal
جبران باسيل حب يعمل حيثيه للقمه الاقتصاديه والواد ابن موزه,normal
عثمان طرف تابع لسعد وليس رجل امن مستقل ينفذ ما يطلب منه معلمه ,normal
علاء شحاطة مقطعةلا تكون متل علاء,abusive
سعد الحريري حرامي يحاضر بالشرف ,abusive
لا احد يتقن التخريب وانت موجود يا انت ,normal
وحضرت سوريا الى القمة ممثلة بوزير خارجيتها الوزير جبران باسيل يشعر ب الأسف,normal
معالي الوزير اعمل بلوك لهذا الحيوان ,abusive
كول هوا انت سلالة ال زايد,abusive
طز بهيك دولة والف طز بالحريري الفاسد,hate
قديمة يالوطي ,abusive
اكيد وطني وابن شهيد استشهد ضد العدو الاسرائيلي ع مثلث خلدة وبين ما رجعت بركي بعمل فحص دم بل الوطنية وب مستشفى الشهيد رفيق الحريري,normal
يا حضرة وهاب لو نحن نهتم بس ب لبنان شفت حدا من الشعوب بدافع عن وطن غير وطنه قد ما بندافع عن سوريا ,normal
حين يصبح الحمار زعيماً تختل المقاييس وتنقلب الموازين فيصبح الجميل قبيحاً والجيد رديئاً ويصاب الناس بانحطاط في أذواقهم ,normal
اسمالله عليك ما اغباك عامل محقق وقاضي كمان آه يا هبيلة,abusive
ما فيك تعمل ماكياج للعَفَن معالي الوزير الماكياج ما بيلقط عالعفن,abusive
بئس زمن تقيم فيه غادة عيد جبران باسيل,normal
نرجوا من جميع محبين الدوله واللواء عثمان عدم الرد على هذا الموتور حتى لا يعطى قيمة اكبر من حجمه وشكراً ,normal
حكومة الحمدين وأضف لهم وزير خارجية لبنان جبران باسيل كلهم كذابين,normal
وهاب ما بيهاب وئامنا جذوة الوعي الحر والتمحيص العميق يسير دائماً على مبدأ عش يوماً واحداً كالأسد خير ,normal
إذا مفكر كل الناس تساق كالغنم متل ما أنت تساق فأكيد تفكيرك غلط وحسب هيدي الصورة شايفك تيس بس مش كبير تيس كتير صغير آه يا هبيلة,abusive
لبنان حدا من الشباب معو مليار دولار لآخر الشهر,normal
بلي تسترك شو حمار لو عندك دم وضمير كنت بتقول الحقيقة مين حاول قتلها وقتل العشرات من قادة ثورة الارز يا بلافهم اه يا هبيله,abusive
انشالله نكون فاهمين غلط و يكون بحبنا شو منزعل بس تصرفاتوا دايما هجوم علينا,normal
استاذ وئام انت رجل كبير ولك تقديرك ما نحب ان نجرحك بكلمة بس سيدي لي سؤال ايش حشرك في دول أخرى ,normal
باسيل ل  سي أن أن علينا أن نعلّم واشنطن ولندن كيف تديران بلداً بلا ميزانية,normal
هنيئا لنا هذه القمة  من السيئ الى الأسوأ دمت لنا فخرا و معلم يا قائد ,normal
أه يا هبيلة عفوا يا عميلة وهابية على يهودية على سفارات,abusive
وليه روح عملك شي شغلي تفيدك احسن ما تجن بتحليلك لحديث السيد كبير عليك.آه يا هبيلة,abusive
الله لا يرحمك بس هيك,normal
الله يحميلنا الوزير النشيط,normal
وفي شي نسيت تقولو انك واحد جاهل ما بتعرف كوعك من بوعك اه يا هبيله قال انا شايف قال مين انت اصلاً انتبه ما يفقع شي بالون حدك وينقزك,abusive
والله لا اعلم على ماذا تضحك على هبلك او على خسارت المعركة الانتخابية في وجه البيك او على العزلة التي وضعوك فيها هههههه ,abusive
سد نيعك يا وسخ شيخ سعد صباطو بشرف عيلتك يا كلب,abusive
مش مفروض تحذره حضرتك مفروض تقبض عليه فساد,normal
يلعن ابوكن شبيحة تفو عليكن وعلى الجحش بشار والجحش حسن زميرة,hate
ما أهضمك لو بتتسلى بشي غير السياسة,normal
قبل ما تفكر تنسينا زعامة كميل شمعون وتجربة بشير الجميل بدّك تنسينا إنّك جبران باسيل,normal
مو سامعة بهنيبعل القرطاجي,normal
شكراً على المشاركة خرى على مفتي السعودية ليلحق حسّون ليلحق البوطي ليلحق العرعور,abusive
تيار العار البرتقالي هو تيار الغدر كما غدرو بالحكيم والقوات وانقلبوا على اتفاق معراب ينقلبون الان على الشيخ سعد الحريري تفوووووو على الشريف فيكم,hate
معالي الوزير شكرا ,normal
روح على دمشق وخدلك خيمه معك هيك بتلطي راسك من الشتاء والامطار بس حط كم كيس رمل ,normal
ردود الشعب اللبناني كفاية يا رئيس الحزب توحيد العرب قال انت أصلا معروف مذهبك مره مع ومره ضد ولك ,normal
هناك قضاة في لبنان لا يمكن شراؤهم ,normal
سد بوزك ,abusive
كلما تعالت أصوات المديح للمال الخليجي كلما تستطيع إحصاء الخونة بشكل افضل ,normal
إلى كل من يتهم الوزير جبران باسيل بوضع شروط في تشكيل الحكومةهذه ليست شروط هذه أصوات الناس في الإنتخابات النيابة,normal
ضحكو على هالهبيلة جبران باسيل ميشال عون جوزف عون جبران باسيل ميشال عون جوزف عون جبران باسيل ميشال,abusive
اسرائيل تربح و تحصل على التأييد الدولي لان هناك من يدعو ,normal
حزب الزباله و مؤيديه من بلد الزباله تفو عليكم و على الخنزير حسن زميره,hate
أساء جبران باسيل في مقابلته على إلى لبنان واللبنانيين وأثبت بما لا يدع الشك أنه لا يفقه في السياسة ولا يمتلك,normal
